"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
3.206900733E0,1.010499954E0,-1.969999909E0,1.971599936E0,2.964661213E0
3.216900733E0,1.350999922E-1,-1.681999922E0,7.859999686E-2,1.689246490E0
3.226900733E0,-1.287599921E0,-1.620000005E0,-1.681199908E0,2.666223303E0
3.236900733E0,-2.406299829E0,-2.076599836E0,-3.052599907E0,4.406916376E0
3.246900733E0,-2.771600008E0,-2.421700001E0,-3.760599852E0,5.261987148E0
3.256900733E0,-2.305799961E0,-2.357499838E0,-3.856499910E0,5.074161064E0
3.266900733E0,-1.144699931E0,-2.011499882E0,-3.124300003E0,3.888151259E0
3.276900733E0,1.053999960E-1,-1.961299896E0,-1.642099977E0,2.560136476E0
3.286921045E0,1.711399913E0,-2.642699957E0,1.431999952E-1,3.151707309E0
3.296900733E0,3.214099884E0,-3.407199860E0,1.555099964E0,4.935360660E0
3.306902295E0,3.733899832E0,-3.396499872E0,2.421599865E0,5.598425247E0
3.316900733E0,3.159299850E0,-2.882699966E0,2.378099918E0,4.893515491E0
3.326900733E0,1.682799935E0,-2.164599895E0,1.969799995E0,3.376006569E0
3.336900733E0,6.199999712E-3,-1.861099958E0,1.619399905E0,2.467019973E0
3.346900733E0,-1.232499957E0,-1.927699924E0,1.574599981E0,2.777489557E0
3.356900733E0,-1.943199992E0,-2.169299841E0,1.687099934E0,3.365738284E0
3.366900733E0,-2.162600040E0,-2.003599882E0,1.694199920E0,3.400230108E0
3.376900733E0,-2.144099951E0,-1.295300007E0,1.557799935E0,2.949865649E0
3.386910108E0,-1.867699981E0,-7.292000055E-1,1.307099938E0,2.393438137E0
3.396900733E0,-1.490199924E0,-5.148999691E-1,8.517000079E-1,1.791985127E0
3.406900733E0,-1.404299974E0,-3.754999936E-1,4.072999954E-1,1.509619803E0
3.416900733E0,-1.758399963E0,-3.078999817E-1,-1.306999922E-1,1.789931652E0
3.426900733E0,-1.553499937E0,-1.678999960E-1,-4.609999806E-2,1.563226686E0
3.436900733E0,5.271199703E0,-2.203999907E-1,1.427899957E0,5.465621717E0
3.446900733E0,3.993999958E0,3.552999794E-1,2.797600031E0,4.889257579E0
3.456900733E0,7.422999740E-1,5.094999671E-1,2.513200045E0,2.669601830E0
3.466900733E0,-9.390999675E-1,9.749999642E-2,2.446099997E0,2.621987832E0
3.476911670E0,-2.026499987E0,-5.324000120E-1,2.760399818E0,3.465538793E0
3.486900733E0,-2.180999994E0,-6.923999786E-1,2.924399853E0,3.713259108E0
3.496900733E0,-1.886099935E0,-6.180999875E-1,3.166100025E0,3.736791395E0
3.506900733E0,-1.056200027E0,-3.990999758E-1,3.585699797E0,3.759266194E0
3.516900733E0,-6.836999655E-1,-6.589999795E-1,3.409600019E0,3.539364196E0
3.526903858E0,-4.865999818E-1,-8.565999866E-1,3.304999828E0,3.448705111E0
3.536900733E0,-1.887999922E-1,-1.537899971E0,2.576200008E0,3.006258179E0
3.546900733E0,9.730000049E-2,-2.108399868E0,2.366699934E0,3.171133216E0
3.556900733E0,4.219999909E-1,-2.548399925E0,1.929899931E0,3.224428618E0
3.566900733E0,9.207999706E-1,-2.579499960E0,1.383099914E0,3.068331468E0
3.576900733E0,2.041499853E0,-2.111199856E0,2.819999866E-2,2.936951093E0
3.586900733E0,2.767099857E0,-1.839499950E0,-1.129499912E0,3.509468869E0
3.596900733E0,5.689999834E-2,-1.378000021E0,-3.570099831E0,3.827235878E0
3.606903858E0,-1.051399946E0,-4.926999807E-1,-6.725299835E0,6.824796919E0
3.616900733E0,-2.200500011E0,1.327299953E0,-7.768899918E0,8.182892606E0
3.626900733E0,-1.728699923E0,2.313299894E0,-7.171899796E0,7.731487987E0
3.636902295E0,7.418999672E-1,1.064899921E0,-3.193300009E0,3.446968574E0
3.646900733E0,5.837000012E-1,-4.839999974E-2,-1.737100005E0,1.833184300E0
3.656900733E0,-1.386099935E0,-1.095000029E0,-1.249699950E0,2.163804071E0
3.666900733E0,-3.457099915E0,-1.223500013E0,-1.580799937E0,3.993422159E0
3.676900733E0,-2.818699837E0,-1.222299933E0,-2.252899885E0,3.809808891E0
3.686900733E0,-4.668999910E-1,-1.173599958E0,-2.485699892E0,2.788195907E0
3.696905420E0,2.888000011E-1,-1.214200020E0,-2.295599937E0,2.612942059E0
3.706900733E0,-3.964999914E-1,-1.237900019E0,-1.873600006E0,2.280347711E0
3.716900733E0,-1.551899910E0,-1.119199991E0,-1.499599934E0,2.431008415E0
3.726900733E0,-1.371399999E0,-3.920999765E-1,-3.538999856E-1,1.469600472E0
3.736900733E0,1.328999996E-1,1.349000037E-1,1.302899957E0,1.316589806E0
3.746903858E0,1.781999946E0,5.095999837E-1,4.256599903E0,4.642613346E0
3.756900733E0,2.012599945E0,9.424999952E-1,6.128099918E0,6.518625115E0
3.766900733E0,1.302199960E0,1.205799937E0,6.572700024E0,6.808088118E0
3.776900733E0,-5.805000067E-1,1.336699963E0,5.989999771E0,6.164725809E0
3.786903858E0,-2.491199970E0,1.143100023E0,4.459700108E0,5.234661403E0
3.796900733E0,-3.591599941E0,6.263999939E-1,2.668699980E0,4.518177362E0
3.806900733E0,-3.419899940E0,4.786999822E-1,1.326699972E0,3.699324545E0
3.816900733E0,-1.871299982E0,1.089599967E0,1.184000015E0,2.467964292E0
3.826900733E0,1.952999979E-1,1.622699976E0,2.430099964E0,2.928597469E0
3.836900733E0,1.379099965E0,1.102999926E0,3.916899920E0,4.296583588E0
3.846900733E0,3.180999994E0,4.709999859E-1,3.508800030E0,4.759441102E0
3.856900733E0,3.437500000E0,4.536999762E-1,2.580399990E0,4.322119159E0
3.866900733E0,3.439800024E0,5.781999826E-1,1.150099993E0,3.672774077E0
3.876906983E0,4.212100029E0,8.190000057E-2,-8.525499344E0,9.509607422E0
3.886900733E0,2.995100021E0,-1.373499990E0,-1.649489975E1,1.682078607E1
3.896900733E0,1.447600007E0,-1.630000025E-2,2.248299837E0,2.674072480E0
3.906900733E0,-1.933299899E0,5.447999835E-1,1.223209953E1,1.239591523E1
3.916910108E0,-1.906399965E0,1.995999932E0,6.719099998E0,7.263930158E0
3.926900733E0,2.252999991E-1,-8.439999819E-2,-1.049669933E1,1.049945619E1
3.936900733E0,1.778599977E0,-1.491699934E0,-4.413899899E0,4.987093230E0
3.946900733E0,2.354999930E-1,-2.050699949E0,8.249999881E-1,2.222938485E0
3.956900733E0,-4.438000023E-1,-5.436999798E-1,-6.039999723E-1,9.259503640E-1
3.966900733E0,9.457999468E-1,-3.307999969E-1,-1.651999950E0,1.932115424E0
3.976900733E0,1.012199998E0,-1.036800027E0,-6.513999701E-1,1.588655108E0
3.986900733E0,-3.946999907E-1,-1.339699984E0,-3.901000023E-1,1.450090390E0
3.996900733E0,-1.474299908E0,-1.098299980E0,-3.312999904E-1,1.868042491E0
4.006900733E0,3.999999911E-2,-4.418999851E-1,2.017000020E-1,4.873997205E-1
4.016900733E0,-8.417999744E-1,-4.842999876E-1,-1.659999937E-1,9.852561458E-1
4.026900733E0,-1.181499958E0,-6.001999974E-1,6.832999587E-1,1.491000007E0
4.036900733E0,-1.348000020E-1,-1.136199951E0,1.569099903E0,1.941956713E0
4.046900733E0,2.523999810E-1,-1.677799940E0,2.121199846E0,2.716285548E0
4.056903858E0,-9.262999892E-1,-6.897000074E-1,1.441999972E-1,1.163834786E0
4.066900733E0,-7.743999958E-1,-8.702999949E-1,1.187699914E0,1.663655169E0
4.076900733E0,3.104999959E-1,-5.551999807E-1,1.545699954E0,1.671480067E0
4.086900733E0,-3.032000065E-1,3.576000035E-1,-5.508999825E-1,7.233939432E-1
4.096900733E0,-7.902999520E-1,6.893000007E-1,-1.820400000E0,2.100848558E0
4.106900733E0,-4.203999937E-1,-4.393999875E-1,-1.394999921E-1,6.239140577E-1
4.116900733E0,-9.937999845E-1,-2.160999924E-1,-7.576999664E-1,1.268245581E0
4.126900733E0,3.906999826E-1,4.729999974E-2,8.374999762E-1,9.253593769E-1
4.136910108E0,1.902999878E-1,-3.639999926E-1,5.005999804E-1,6.475418290E-1
4.146900733E0,-3.316999972E-1,3.073999882E-1,-1.301399946E0,1.377737806E0
4.156900733E0,-1.826999933E-1,2.759999931E-1,-1.469599962E0,1.506412737E0
4.166900733E0,1.032899976E0,-8.114999533E-1,1.396899939E0,1.917483761E0
4.176900733E0,3.078999817E-1,-1.600999981E-1,3.088999987E-1,4.646004922E-1
4.186902295E0,-7.037000060E-1,-3.570000082E-2,2.379999869E-2,7.050068287E-1
4.196900733E0,1.272999942E-1,-9.916999936E-1,1.660699964E0,1.938452614E0
4.206900733E0,5.909999833E-2,-7.945999503E-1,9.034000039E-1,1.204580200E0
4.216900733E0,-3.106999993E-1,-1.578999907E-1,1.482999921E-1,3.787608537E-1
4.226900733E0,-8.630000055E-2,1.305999905E-1,3.030999899E-1,3.411358256E-1
4.236900733E0,2.201000005E-1,4.619999975E-2,2.630999982E-1,3.461214516E-1
4.246900733E0,5.449999869E-2,-6.089999899E-2,-1.775999963E-1,1.955014538E-1
4.256900733E0,-4.093999863E-1,-1.228999943E-1,-5.654999614E-1,7.088744343E-1
4.266900733E0,-4.169999957E-1,-2.843999863E-1,-7.188000083E-1,8.783198737E-1
4.276900733E0,-4.837999940E-1,1.806000024E-1,-9.309999943E-1,1.064631290E0
4.286928858E0,-1.959999949E-1,2.013999969E-1,-5.085999966E-1,5.810782333E-1
4.296910108E0,-3.379999846E-2,-5.559999868E-2,1.748999953E-1,1.866113826E-1
4.306900733E0,-2.600000007E-3,-1.239999980E-1,1.147999987E-1,1.690023645E-1
4.316905420E0,-1.867000014E-1,-1.433999985E-1,3.464999795E-1,4.189065360E-1
4.326900733E0,-9.229999781E-2,-1.249999925E-2,7.504999638E-1,7.562577174E-1
4.336900733E0,-1.021999940E-1,2.504000068E-1,3.332999945E-1,4.292247529E-1
4.346900733E0,-4.451999962E-1,3.964999914E-1,3.499999875E-3,5.961774315E-1
4.356900733E0,-1.499999911E-1,1.395999938E-1,-4.809999838E-2,2.104798457E-1
4.366900733E0,2.889999934E-2,-3.339999914E-1,-3.483999968E-1,4.835015636E-1
4.376900733E0,-5.579999834E-2,-5.225999951E-1,-5.396999717E-1,7.533262601E-1
4.386900733E0,-2.087000012E-1,-4.441999793E-1,-1.836999953E-1,5.240372128E-1
4.396900733E0,-2.329999954E-1,-1.773999929E-1,1.028999984E-1,3.104000081E-1
4.406900733E0,-3.646000028E-1,4.039999843E-2,2.830999792E-1,4.633690970E-1
4.416900733E0,-1.700000018E-1,1.030999944E-1,2.233999968E-1,2.990604755E-1
4.426900733E0,-8.129999787E-2,-1.559000015E-1,7.999999798E-4,1.758270176E-1
4.436900733E0,-1.172799945E0,-1.926999986E-1,-1.238299966E0,1.716385681E0
4.446900733E0,-9.869999439E-2,-2.944000065E-1,-3.590999842E-1,4.747271336E-1
4.456900733E0,-2.002999932E-1,2.762999833E-1,2.384999990E-1,4.163460310E-1
4.466900733E0,2.409999967E-1,2.657999992E-1,3.301999867E-1,4.876091357E-1
4.476900733E0,5.349999666E-1,1.219999939E-1,1.781999916E-1,5.769438446E-1
4.486900733E0,4.319999740E-2,7.689999789E-2,-3.879999742E-2,9.636020574E-2
4.496900733E0,4.129999876E-2,2.750999928E-1,-1.929999888E-2,2.788515481E-1
4.506900733E0,3.057000041E-1,2.876999974E-1,1.120999977E-1,4.344999315E-1
4.516900733E0,1.779999882E-1,4.429999739E-2,2.849999964E-1,3.389269590E-1
4.526900733E0,2.049999870E-2,-9.169999510E-2,9.439999610E-2,1.331934620E-1
4.536903858E0,-3.235999942E-1,1.527999938E-1,-5.455999970E-1,6.524907287E-1
4.546900733E0,-3.463999927E-1,6.301999688E-1,-9.052000046E-1,1.156084774E0
4.556900733E0,-3.714999855E-1,1.273299932E0,-1.430099964E0,1.950510411E0
4.566900733E0,-5.370000005E-2,-2.620000020E-2,5.751999617E-1,5.782950163E-1
4.576900733E0,-1.648000032E-1,-3.850999773E-1,7.482999563E-1,8.575627430E-1
4.586900733E0,-3.405999839E-1,-3.467999995E-1,4.089999795E-1,6.352633878E-1
4.596900733E0,-7.379999757E-2,1.287000030E-1,-3.488000035E-1,3.790403315E-1
4.606900733E0,1.668999940E-1,-1.244999990E-1,8.242999911E-1,8.501919390E-1
4.616900733E0,-3.380999863E-1,2.657999992E-1,1.940999925E-1,4.718432446E-1
4.626903858E0,-3.096999824E-1,3.077999949E-1,-1.809999943E-1,4.726689263E-1
4.636900733E0,-3.348999918E-1,1.004699945E0,-1.020799994E0,1.470922368E0
4.646900733E0,3.398999870E-1,-5.076000094E-1,1.514400005E0,1.632971876E0
4.656900733E0,6.363999844E-1,2.735999823E-1,1.421000004E0,1.580855117E0
4.666900733E0,-7.723999619E-1,4.588999748E-1,-4.774999917E-1,1.017446377E0
4.676900733E0,-4.152999818E-1,6.955999732E-1,-1.338400006E0,1.564496077E0
4.686900733E0,-3.069999814E-1,-4.811999798E-1,4.751999974E-1,7.427095305E-1
4.696900733E0,-7.719999552E-2,1.179499984E0,-1.594499946E0,1.984845114E0
4.706900733E0,5.224999785E-1,7.429999858E-2,7.798999548E-1,9.416850094E-1
4.716900733E0,-7.281000018E-1,2.340999991E-1,2.927999794E-1,8.189409320E-1
4.726900733E0,-6.093999743E-1,2.259999961E-1,8.917999864E-1,1.103517803E0
4.736900733E0,2.821999788E-1,8.431999683E-1,8.039999604E-1,1.198765595E0
4.746900733E0,3.017999828E-1,1.226199985E0,-1.759999990E-1,1.275000248E0
4.756906983E0,2.459999919E-2,-5.029999614E-1,9.878999591E-1,1.108855469E0
4.766900733E0,-2.935000062E-1,2.072999924E-1,-1.302999973E0,1.351637700E0
4.776900733E0,3.538999856E-1,9.804999828E-1,-9.445999861E-1,1.406731868E0
4.786900733E0,-2.897000015E-1,9.276999831E-1,5.212999582E-1,1.102863090E0
4.796903858E0,2.626999915E-1,3.145000041E-1,1.086099982E0,1.160833627E0
4.806900733E0,1.069899917E0,-1.500000013E-3,9.789999723E-1,1.450216890E0
4.816942920E0,3.731999993E-1,-1.026899934E0,2.130199909E0,2.394066283E0
4.826900733E0,-6.638999581E-1,7.095999718E-1,-2.115399837E0,2.327920047E0
4.836900733E0,-1.155799985E0,-1.305199981E0,1.929199934E0,2.600237101E0
4.846903858E0,-1.518499970E0,6.509999931E-2,-1.201799989E0,1.937628288E0
4.856900733E0,-3.599999938E-3,-2.160699844E0,1.641999960E0,2.713816620E0
4.866900733E0,7.324000001E-1,-2.806399822E0,-5.350000039E-2,2.900888135E0
4.876900733E0,8.935999870E-1,-2.288899899E0,-9.335999489E-1,2.628534296E0
4.886900733E0,4.747999907E-1,-1.363999963E0,-8.489999920E-2,1.446768447E0
4.896900733E0,-1.033999994E-1,-9.066999555E-1,2.559999824E-1,9.478039671E-1
4.906900733E0,-3.883999884E-1,-1.024699926E0,4.589999914E-1,1.188084796E0
4.916900733E0,-4.977999926E-1,-2.030799866E0,1.401000023E-1,2.095609920E0
4.926900733E0,-4.484999776E-1,-2.184700012E0,6.469999999E-2,2.231199781E0
4.936903858E0,5.739999935E-2,-2.776399851E0,-1.158999950E-1,2.779410675E0
4.946906983E0,4.379999936E-1,-2.862699986E0,-6.791999936E-1,2.974593726E0
4.956900733E0,9.623000026E-1,-1.424700022E0,-4.390999973E-1,1.774429557E0
4.966900733E0,-2.565999925E-1,9.348999858E-1,4.721999764E-1,1.078357249E0
4.976900733E0,-9.958999753E-1,2.677000046E0,8.840999603E-1,2.989946278E0
4.986900733E0,-1.004500031E0,2.651499987E0,1.052799940E0,3.024542975E0
4.996900733E0,-7.986999750E-1,2.079599857E0,3.956999779E-1,2.262572803E0
5.006900733E0,-4.111999869E-1,1.697899938E0,4.126999974E-1,1.795068499E0
5.016905420E0,-2.994999886E-1,9.199999571E-1,3.819999993E-1,1.040203905E0
5.026900733E0,-1.349999905E-1,5.532999635E-1,-6.099999882E-3,5.695639183E-1
5.036900733E0,-1.459999941E-2,-7.899999619E-3,-2.219999954E-2,2.772020845E-2
5.046900733E0,-1.473999918E-1,-4.720000029E-1,5.419999734E-2,4.974418559E-1
5.056900733E0,-2.219000012E-1,-8.113999963E-1,2.859999985E-2,8.416813675E-1
5.066903858E0,-2.196999937E-1,-8.003999591E-1,5.999999703E-4,8.300051456E-1
5.076900733E0,-3.562999964E-1,-5.550000072E-1,-4.499999806E-2,6.610595247E-1
5.086900733E0,-3.364000022E-1,-3.770000041E-1,4.030000046E-2,5.068708461E-1
5.096900733E0,-1.895999908E-1,-2.087999880E-1,2.786999941E-1,3.965088627E-1
5.106902295E0,-1.120999977E-1,-1.199999941E-3,2.273999900E-1,2.535322562E-1
5.116900733E0,-5.419999734E-2,2.757000029E-1,7.559999824E-2,2.909699143E-1
5.126900733E0,-5.449999869E-2,3.552999794E-1,3.039999865E-2,3.607388046E-1
5.136900733E0,-1.525999904E-1,4.149999917E-1,-1.001999974E-1,4.533781971E-1
5.146900733E0,-3.287000060E-1,2.484999895E-1,-1.764999926E-1,4.482724463E-1
5.156900733E0,-3.476999998E-1,-8.549999446E-2,-1.407999992E-1,3.847469021E-1
5.166900733E0,-3.276000023E-1,-4.013999999E-1,2.659999952E-2,5.187979196E-1
5.176900733E0,-3.762999773E-1,-5.214999914E-1,3.720000014E-2,6.441643843E-1
5.186900733E0,-2.384999990E-1,-5.927999616E-1,4.910000041E-2,6.408625859E-1
5.196900733E0,-1.112999991E-1,-6.455000043E-1,1.472999901E-1,6.713830743E-1
5.206900733E0,-2.439999953E-2,-4.727999866E-1,2.098999918E-1,5.178737238E-1
5.216900733E0,-8.469999582E-2,-1.609999985E-1,1.773999929E-1,2.540981037E-1
5.226900733E0,-2.328999937E-1,5.409999937E-2,1.034999937E-1,2.605407179E-1
5.236900733E0,-3.412999809E-1,1.614999920E-1,6.260000169E-2,3.827357895E-1
5.246900733E0,-3.411999941E-1,1.999999881E-1,-2.290000021E-2,3.961588585E-1
5.256900733E0,4.338999987E-1,2.356600046E0,1.269999985E-2,2.396245871E0
5.266900733E0,-1.497900009E0,6.199999712E-3,6.396999955E-1,1.628790644E0
5.276900733E0,5.101000071E-1,5.167999864E-1,2.806999981E-1,7.785093012E-1
5.286906983E0,1.369999945E-1,3.350999951E-1,2.554999888E-1,4.431041069E-1
5.296900733E0,3.079999983E-2,-1.659999974E-2,3.669999912E-2,5.070591599E-2
5.306900733E0,-1.597999930E-1,2.390999943E-1,6.749999523E-2,2.953998890E-1
5.316900733E0,-2.285999954E-1,3.441999853E-1,7.589999586E-2,4.201099822E-1
5.326900733E0,-1.640999913E-1,-1.024999991E-1,2.458999902E-1,3.128927327E-1
5.336900733E0,2.019999921E-1,-5.891999602E-1,2.662000060E-1,6.773647711E-1
5.346900733E0,4.004999995E-1,-1.207499981E0,-1.815000027E-1,1.285067588E0
5.356900733E0,-2.209999971E-2,-1.085699916E0,-5.877999663E-1,1.234804243E0
5.366900733E0,-2.708999813E-1,-1.420999914E-1,-3.467999995E-1,4.624385873E-1
5.376900733E0,-9.200999737E-1,6.845999956E-1,9.969999641E-2,1.151173838E0
5.386900733E0,-7.321999669E-1,9.124999642E-1,2.581000030E-1,1.198077038E0
5.396900733E0,-4.655999839E-1,3.949999809E-2,-3.084999919E-1,5.599248520E-1
5.406900733E0,3.992999792E-1,-1.847999990E-1,-2.093999982E-1,4.872780236E-1
5.416903858E0,5.015000105E-1,5.189999938E-2,8.619999886E-2,5.114941938E-1
5.426900733E0,1.313000023E-1,-1.634999961E-1,-6.999999750E-4,2.096960403E-1
5.436900733E0,1.832000017E-1,-2.265999913E-1,-1.546999961E-1,3.299119360E-1
5.446900733E0,6.790000200E-2,-4.580000043E-2,6.030000001E-2,1.017061469E-1
5.456902295E0,-4.699999932E-3,3.811999857E-1,6.239999831E-2,3.863020566E-1
5.466900733E0,-9.849999845E-2,7.644000053E-1,-4.829999804E-2,7.722321592E-1
5.476900733E0,7.090000063E-2,7.195000052E-1,1.561999917E-1,7.396658063E-1
5.486900733E0,1.495999992E-1,6.516999602E-1,2.333000004E-1,7.081821010E-1
5.496900733E0,-3.614999950E-1,2.224999964E-1,-7.159999758E-2,4.304823509E-1
5.506900733E0,-5.881999731E-1,-3.000000026E-3,-1.731999964E-1,6.131773374E-1
5.516900733E0,1.270000041E-1,-4.982999861E-1,2.953999937E-1,5.930371265E-1
5.526900733E0,4.223999977E-1,-1.265999973E-1,4.676999748E-1,6.428005785E-1
5.536900733E0,2.264999896E-1,2.374999970E-1,-1.045999974E-1,3.444555898E-1
5.546900733E0,5.295999646E-1,1.074999943E-1,1.296999902E-1,5.557467578E-1
5.556900733E0,-1.028999984E-1,3.879999742E-2,2.547000051E-1,2.774273636E-1
5.566900733E0,-5.036000013E-1,6.469999999E-2,1.596999913E-1,5.322622836E-1
5.576900733E0,2.689999938E-1,3.060999811E-1,-2.529999986E-2,4.082870131E-1
5.586900733E0,2.164999992E-1,4.346999824E-1,2.617000043E-1,5.516549797E-1
5.596900733E0,5.006999969E-1,8.625999689E-1,5.891000032E-1,1.158368684E0
5.606900733E0,4.122000039E-1,9.415999651E-1,7.710000128E-2,1.030758821E0
5.616900733E0,5.091999769E-1,1.008499980E0,-2.293999940E-1,1.152814462E0
5.626900733E0,-2.551999986E-1,1.063499928E0,-5.849999785E-1,1.240316133E0
5.636900733E0,-3.587999940E-1,9.742999673E-1,-8.119999766E-1,1.318082632E0
5.646900733E0,-1.180999994E0,-9.957000017E-1,1.525999904E0,2.171371729E0
5.656900733E0,-1.019400001E0,-1.452000022E0,3.929999769E-1,1.817121187E0
5.666900733E0,-1.775999963E-1,-1.163800001E0,2.474999875E-1,1.203008082E0
5.676900733E0,1.370999962E-1,-3.492999971E-1,-8.720000088E-2,3.852411415E-1
5.686900733E0,3.933999836E-1,1.169999968E-2,1.133999974E-1,4.095851517E-1
5.696900733E0,1.577999890E-1,1.627999991E-1,-2.216999978E-1,3.171049751E-1
5.706900733E0,1.950000040E-2,1.542000026E-1,-5.009999871E-1,5.245558863E-1
5.716900733E0,8.528999686E-1,8.143000007E-1,-5.863999724E-1,1.316961569E0
5.726900733E0,-1.263999939E-1,-4.971999824E-1,9.769999981E-1,1.103500692E0
5.736900733E0,-4.262999892E-1,-5.365999937E-1,2.978999913E-1,7.472721317E-1
5.746900733E0,2.545999885E-1,6.099999882E-3,-9.395999908E-1,9.735021864E-1
5.756900733E0,1.671199918E0,4.240999818E-1,-1.196099997E0,2.098433978E0
5.766900733E0,-2.037299871E0,-2.439100027E0,1.540499926E0,3.531704932E0
5.776900733E0,-1.683200002E0,-1.907399893E0,8.935999870E-1,2.696267333E0
5.786900733E0,-1.573999971E-1,-5.965999961E-1,2.337999940E-1,6.598247886E-1
5.796900733E0,-1.564999968E-1,-1.402999908E-1,-8.500000089E-2,2.267186286E-1
5.806900733E0,-4.967999756E-1,1.048999950E-1,-2.214999944E-1,5.539643240E-1
5.816900733E0,-6.498000026E-1,4.390999973E-1,-3.696999848E-1,8.670218738E-1
5.826900733E0,-7.621999979E-1,4.107999802E-1,-4.878000021E-1,9.938079807E-1
5.836900733E0,-5.593000054E-1,-3.610999882E-1,4.129999876E-2,6.670197804E-1
5.846900733E0,1.164399981E0,-9.467999935E-1,1.871699929E0,2.399066104E0
5.856900733E0,2.980999947E-1,-5.045999885E-1,1.096599936E0,1.243388988E0
5.866900733E0,-3.029999882E-2,-1.869999990E-2,-1.213699937E0,1.214222104E0
5.876900733E0,-1.687999964E-1,-2.039999887E-2,2.606000006E-1,3.111622713E-1
5.886900733E0,-1.283999979E-1,1.401000023E-1,3.184999824E-1,3.708865175E-1
5.896900733E0,-3.723999858E-1,1.653999984E-1,1.937000006E-1,4.511746881E-1
5.906900733E0,-6.754999757E-1,5.645999908E-1,-1.244999990E-1,8.891420677E-1
5.916900733E0,-6.240000129E-1,9.090999961E-1,-4.222999811E-1,1.180752342E0
5.926900733E0,-7.865999937E-1,5.885999799E-1,1.702999920E-1,9.970915573E-1
5.936902295E0,-1.386399984E0,1.297999918E-1,5.554000139E-1,1.499140464E0
5.946900733E0,-1.059399962E0,8.529999852E-2,5.130000114E-1,1.180158202E0
5.956900733E0,-8.064000010E-1,1.298999935E-1,5.153999925E-1,9.658116391E-1
5.966900733E0,-5.105999708E-1,4.756999910E-1,4.957999885E-1,8.560493211E-1
5.976900733E0,-2.459999919E-2,5.956999660E-1,3.683999777E-1,7.008438863E-1
5.986900733E0,5.119999871E-2,1.489999983E-2,7.939999551E-2,9.564417990E-2
5.996900733E0,-3.569999933E-1,3.385999799E-1,3.480000049E-2,4.932646162E-1
6.006900733E0,1.948999912E-1,1.279799938E0,-5.576999784E-1,1.409575523E0
6.016900733E0,-6.468999982E-1,1.353699923E0,4.529999942E-2,1.501011385E0
6.026900733E0,-1.449999958E-1,7.506999969E-1,2.362999916E-1,8.002581897E-1
6.036900733E0,3.802999854E-1,-5.467000008E-1,-1.985999942E-1,6.949467083E-1
6.046900733E0,7.785999775E-1,-2.079400063E0,-5.067999959E-1,2.277491774E0
6.056900733E0,7.901999950E-1,-2.244099855E0,-8.848999739E-1,2.538394799E0
6.066900733E0,1.352800012E0,-1.876399994E0,-4.282999933E-1,2.352527512E0
6.076900733E0,3.862999976E-1,-3.965999782E-1,-4.329999983E-1,7.028571899E-1
6.086900733E0,-7.048000097E-1,4.214999974E-1,-3.182999790E-1,8.807497818E-1
6.096903858E0,-8.432999849E-1,9.027999640E-1,1.014999971E-1,1.239558344E0
