"Time";"Trajectoire 1/0/X";"Trajectoire 1/0/Y"
"147,668";"-14,98655";"151,4147"
"147,701";"-14,98392";"151,4099"
"147,734";"-14,99858";"150,5845"
"147,768";"-15,83138";"149,7748"
"147,801";"-15,84134";"148,9347"
"147,834";"-16,665";"148,9308"
"147,868";"-16,68412";"147,2823"
"147,901";"-17,5158";"146,4538"
"147,934";"-17,53456";"144,7856"
"147,967";"-18,3843";"142,3138"
"148,001";"-19,22069";"140,6579"
"148,034";"-19,23833";"138,9842"
"148,067";"-20,08705";"136,4942"
"148,101";"-20,93167";"134,009"
"148,134";"-21,77408";"131,5299"
"148,167";"-21,79531";"129,8644"
"148,201";"-22,64967";"127,3857"
"148,234";"-23,49189";"125,7291"
"148,267";"-23,51696";"124,0626"
"148,301";"-24,36121";"122,4004"
"148,334";"-25,22288";"119,0826"
"148,367";"-26,063";"117,4294"
"148,401";"-26,0746";"116,5909"
"148,434";"-26,91539";"114,9364"
"148,467";"-26,93446";"113,2806"
"148,501";"-27,77076";"112,4484"
"148,534";"-28,60928";"110,7866"
"148,567";"-29,45249";"108,3121"
"148,601";"-29,4762";"106,6565"
"148,634";"-30,32734";"104,9987"
"148,667";"-31,18408";"102,523"
"148,701";"-32,03123";"100,8617"
"148,734";"-32,88255";"98,38285"
"148,767";"-33,71914";"96,7209"
"148,8";"-33,74553";"94,23564"
"148,834";"-34,58161";"92,57785"
"148,867";"-34,60627";"90,10023"
"148,9";"-34,63204";"88,44669"
"148,934";"-34,65651";"86,78142"
"148,967";"-35,50462";"84,30696"
"149";"-35,52514";"81,81648"
"149,034";"-35,53901";"80,14565"
"149,067";"-35,54573";"79,30486"
"149,1";"-35,55666";"77,63998"
"149,134";"-35,55625";"76,79803"
"149,167";"-34,73806";"75,96222"
"149,2";"-34,73202";"75,96912"
"149,234";"-33,89671";"76,79256"
"149,267";"-33,06901";"77,62078"
"149,3";"-33,06005";"79,27086"
"149,334";"-33,05367";"80,10704"
"149,367";"-33,03888";"81,76985"
"149,4";"-33,02365";"83,43261"
"149,434";"-33,00378";"85,10552"
"149,467";"-32,98904";"86,77259"
"149,5";"-32,97906";"88,43159"
"149,533";"-32,9828";"89,27429"
"149,567";"-33,8042";"90,11417"
"149,6";"-33,798";"91,76159"
"149,633";"-34,6081";"93,42134"
